"id_evento","data_publicacao","fonte","titulo","pagina","municipio","localidade","tipo_camada","dimensao_analitica","tipo_relacao_variavel","codigo_variavel","nivel_criticidade","observacao","nota_analista","cod_loteamento","nivel_confianca_loteamento","papel_no_ciclo","id_caso_pressao","entra_ipst","relevancia_estrategica","data_classificacao","_qrt_aproximacao_variavel","_linha_suspeita","_arquivo","_qrt_data_edicao","_qrt_numero_edicao","_qrt_evento_id","_qrt_relevancia","_qrt_descricao_evento","_qrt_fonte_arquivo","_qrt_status_validacao","_qrt_data","_qrt_item","_qrt_resumo","_qrt_origem","_qrt_municipio_impactado","_qrt_tipo_abrangencia","_qrt_\xEF\xBB\xBF""id_evento"""
"TL_20260120_003","2026-01-20","Tribuna Liberal","Motociclista morre após bater em carro capotado na Rodovia SP-101 que liga Campinas a Hortolândia","9","Regional","Regional","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","""Colisão múltipla (3 veículos) na SP-101 (Rodovia Jornalista Francisco Aguirre Proença), km 5, madrugada de 19/01. Dinâmica: carro capotou + ficou parado nas faixas 1 e 2 → motocicleta não desviou → colisão → motociclista lançado ao chão → resgatado mas foi a óbito. Terceiro veículo também colidiu. R21: morte + acidente viário = direta, NUNCA contextual. Nota analítica: em 14/01 (9651 E4), este ciclo havia recebido sinal_desfecho com base em queda de -26,7% nas mortes regionais jan-mar/2025 vs jan-mar/2024. Esta morte em jan/2026 indica que o ciclo permanece ativo → agravamento revisa a perspectiva de desfecho. Relevância para Hortolândia: SP-101 é o eixo principal de acesso/saída da cidade em direção a Campinas — via utilizada por parcela significativa dos trabalhadores CadÚnico. Condição A: PRESSAO_SOCIAL + alerta + dado_auditavel. cod_loteamento: nao_identificado (rodovia); nivel_confianca_loteamento: baixo. | edicao=9656""","nao_identificado","baixo","agravamento","CH_MORTES_TRANSITO_REGIONAL_2025","sim","alta","2026-01-20","","","2026_01_20_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260120_004","2026-01-20","Tribuna Liberal","Homem é preso por violência doméstica e tráfico de drogas no Jardim São Sebastião em Hortolândia","9","Hortolândia","Jardim São Sebastião","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","""Primeiro registro do ciclo CH_VIOLENCIA_DOMESTICA_HORTO_2026 no corpus. Ocorrência: sábado 17/01, Jardim São Sebastião. Dinâmica: PM acionada após denúncia de violência doméstica → vítima relatou drogas na residência → 176g maconha apreendida → agressor preso. Desfecho vítima: crise convulsiva durante atendimento; socorrida pelo Samu. R21: risco grave à integridade física (crise convulsiva = emergência médica) → NUNCA contextual → direta. Condição A: PRESSAO_SOCIAL + alerta + dado_auditavel. Dupla natureza do evento: violência doméstica (primária) + tráfico (secundário — revelado pela própria vítima). Para fins de ciclo: registrado como CH_VIOLENCIA_DOMESTICA_HORTO_2026 por ser a motivação principal e por ter maior relevância para análise de vulnerabilidade familiar CadÚnico. R25: violência doméstica é fenômeno coletivo, recorrente, altera condições de segurança das famílias vulneráveis. cod_loteamento: Jardim São Sebastião; nivel_confianca_loteamento: alto. | edicao=9656""","nao_identificado","baixo","emergencia","CH_VIOLENCIA_DOMESTICA_HORTO_2026","sim","alta","2026-01-20","","","2026_01_20_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260120_005","2026-01-20","Tribuna Liberal","Dupla é presa por tráfico de drogas no Jardim Amanda em Hortolândia","9","Hortolândia","Jardim Amanda","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alta","dado_auditavel","""Segunda entrada do ciclo CH_TRAFICO_HORTO_2026 (primeiro: E6 edicao 9654, Jardim Santiago). Ocorrência: domingo 18/01, Jardim Amanda. Dois homens presos em flagrante; tentativa de fuga + perseguição a pé. Apreensões: maconha + cocaína + dry + celular. Caracterização: 'área conhecida pelo comércio de entorpecentes' — linguagem jornalística confirma fenômeno recorrente e territorialmente identificado (R25 reforçado). Acumulação territorial Jardim Amanda: dengue (E4+E5/9651), abrigos vandalizados (E2+E3/9652), homicídio por arma de fogo (E2/9653), CRAS/CadÚnico (E3/9653), complexo esportivo (E5/9654), agora tráfico estabelecido. O Jardim Amanda emerge como território prioritário para análise de vulnerabilidade multidimensional no Atlas Social. entra_ipst: avaliar — com duas entradas no ciclo a série começa a se consolidar; considerar promover a sim na próxima entrada. cod_loteamento: Jardim Amanda; nivel_confianca_loteamento: alto. | edicao=9656""","nao_identificado","baixo","agravamento","CH_TRAFICO_HORTO_2026","avaliar","media","2026-01-20","","","2026_01_20_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260120_006","2026-01-20","Tribuna Liberal","Estado define audiências públicas para concessão da Bacia Hidrográfica do PCJ com impacto direto em Hortolândia","3","Regional","Regional","GOVERNANCA","infraestrutura_urbana","latente","GOV_ESTADUAL","media","dado_auditavel","""Atualização de E2 (edicao 9655). Datas confirmadas das audiências públicas: (1) presencial — 29/01/2026, 14h, sede da Prefeitura de Campinas; inscrições até 28/01 via site SPI; (2) online — 02/02/2026, 10h; inscrições até 30/01. Consulta pública permanece aberta até 10/02 (contribuições por escrito: segurancahidricasarpcj@cpp.sp.gov.br). Projeto: Concessão Drenagem e Segurança Hídrica: Barragens, Bacia PCJ, R$25 bilhões estaduais + R$1,9 bilhão na concessão em 30 anos. Parceiros: SPI + SEMIL + SP Água. Hortolândia nomeada entre os cinco municípios com reflexos diretos. Nota analítica: publicação das datas no Diário Oficial do Estado confirma avanço do processo → mantém classificação latente mas sinaliza aproximação da decisão. Monitorar publicação do edital (após 10/02). cod_loteamento: nao_identificado; nivel_confianca_loteamento: baixo. | edicao=9656""","nao_identificado","baixo","nao_aplicavel","","nao","media","2026-01-20","","","2026_01_20_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260120_007","2026-01-20","Tribuna Liberal","Trecho da Estrada Municipal Valêncio Calegari fica interditado para obras do Data Center da Microsoft","3","Hortolândia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","dado_auditavel","""Atualização de E8 (edicao 9651). Interdição ativa: trecho entre Honda (Sumaré) e portal Av. São Francisco de Assis/Pague Menos (Hortolândia). Agentes de trânsito no local para orientação. Obras de duplicação + finalização de marginal para acesso/saída da Microsoft. DADO RT NOVO: Data Center Microsoft = ~300.000m², Parque Santo Antônio (Sumaré); ~50 empregos diretos. Para IVS-H: 50 empregos diretos em empresa de alto valor agregado na fronteira Sumaré-Hortolândia é sinal de RT latente. Monitorar impacto nos dados de emprego formal da região (CAGED) para futura proxy RT_02. cod_loteamento: nao_identificado (divisa Sumaré-Hortolândia, área industrial); nivel_confianca_loteamento: baixo. | edicao=9656""","nao_identificado","baixo","nao_aplicavel","","nao","media","2026-01-20","","","2026_01_20_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_001","2026-01-22","Tribuna Liberal","Descongela servidores - Lei Complementar 226","5","Hortolandia","nao_identificado","GOVERNANCA","renda_trabalho","indireta","GOV_MUNICIPAL","media","dado_auditavel","resumo=Hortolandia sera a 1a da RMC a cumprir a Lei Complementar 226/2026 pagando retroativos de quinquenio e licenca-premio a servidores suspensos durante pandemia mai 2020-dez 2021; total aprox R$ 232 mil lancado na folha de janeiro; prefeito Zeze Gomes anuncia em reuniao com Sindicato dos Servidores; secretaria Ieda Manzano confirma levantamento caso a caso | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_002","2026-01-22","Tribuna Liberal","SuperAcao SP - R$ 6.1 mi para assistencia social regional","4","Regional","nao_identificado","GOVERNANCA","capital_humano","indireta","GOV_ESTADUAL","media","impacto_regional_hortolandia","resumo=Estado libera R$ 6.1 mi em 2a parcela do SuperAcao SP para Sumare Paulinia Americana Nova Odessa e Monte Mor; criterios incluem porte populacional e familias no CadUnico; recursos destinados a CRAS CREAS e SCFV; expectativa de 105 mil familias beneficiadas em SP ate 2027 com investimento superior a R$ 1.5 bi | tipo_abrangencia=regional | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_003","2026-01-22","Tribuna Liberal","Dengue 2026 - quadro inicial e alerta epidemiologico","6","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","resumo=Regiao tem 22 casos confirmados nos primeiros 21 dias de 2026 sendo 4 em Hortolandia; infectologista Artemis Kilaris alerta que quadro timido gera falsa sensacao de seguranca apos periodo de seca; chuvas de janeiro devem acelerar reproducao do Aedes aegypti em cerca de uma semana; 2025 encerrou com 6.921 casos e 8 mortes em Hortolandia; prefeitura inicia ADL visitando 3.000 imoveis | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saude","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_004","2026-01-22","Tribuna Liberal","Nova concessao transporte coletivo e frota eletrica 2026","8","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","baixa","impacto_latente","resumo=Prefeitura planeja nova concessao do transporte coletivo por 30 anos; audiencia publica em 12/02 no Paco Municipal; 8 onibus eletricos adquiridos sem CO2 com ar-condicionado Wi-Fi e acessibilidade; R$ 5 mi para eletroterminal na Estacao Pinheiros; R$ 30 mi total com recursos federais; empresa Lira opera atualmente; nenhuma proposta de empresa recebida ate a data | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=infraestrutura","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_005","2026-01-22","Tribuna Liberal","Abuso sexual crianca 10 anos - Jardim Amanda","8","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","dado_auditavel","resumo=Idoso de 74 anos preso por beijar crianca de 10 anos na boca no cruzamento da Av. Brasil com a Rua Saldanha Marinho no Jardim Amanda; tentou induzir vitima a entrar em estabelecimento comercial; reconhecido pela vitima e encaminhado a DDM; responde por estupro de vulneravel | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Jardim Amanda","alto","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_006","2026-01-22","Tribuna Liberal","Abatedouro clandestino interditado - Jardim Novo Angulo","8","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","indireta","GOV_ESTADUAL","alta","dado_auditavel","resumo=DIG de Americana interdita abatedouro clandestino de aves na Estrada Municipal Antonio Nazareno Gomes no Jd. Novo Angulo; aves abatidas em condicoes anti-higienicas prontas para comercializacao; urubus no patio indicavam descarte irregular de residuos; area isolada para pericia tecnica; risco a saude publica identificado | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=saude","Jardim Novo Angulo","alto","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260122_007","2026-01-22","Tribuna Liberal","GM recupera moto roubada - Terras de Santa Maria","8","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","contextual","SMIDS_EXT","baixa","sinal_smids_ext","resumo=GM recupera motocicleta Honda NC 700 roubada em 16/01 no bairro Terras de Santa Maria; veiculo encontrado abandonado em area de mata as margens da Av. Faustino Bertolino dos Santos proximo ao numero 70; dois suspeitos fugiram em alta velocidade ao avistar viatura; PC investiga | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Terras de Santa Maria","alto","REVISAR","","REVISAR","media","2026-01-22","","","2026_01_22_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260123_001","2026-01-23","Tribuna Liberal","MCMV 400 moradias - Jardim Amanda","8","Hortolandia","nao_identificado","GOVERNANCA","infraestrutura_urbana","indireta","GOV_MUNICIPAL","media","Secretario de Habitacao Renato Franceschini; regularizacoes recentes em Jd. Boa Esperanca (~1.400 docs) Jd. Minda (24 familias em predios) Jd. Novo Angulo Parque Peron e Vila da Conquista (~600 titulos desde 2023)","resumo=Inicio das obras de 400 unidades habitacionais do MCMV no Jardim Amanda; terraplenagem concluida e perfuracao do solo iniciada para implantacao da estrutura; cadastro habitacional soma 32.458 interessados e 3.646 novos cadastros em dez/2025; meta de 8.000 titulos de regularizacao fundiaria ate 2028; aprox 5.000 titulos entregues desde 2021; nova regra do Ministerio das Cidades extingue sorteio para destinacao | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=habitacao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-23","","","2026_01_23_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260123_002","2026-01-23","Tribuna Liberal","Crianca com TEA agredida pelo pai - Jardim Amanda","8","Hortolandia","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada (violencia com risco grave); violencia domestica contra crianca com deficiencia; crianca havia passado a noite na residencia do pai do outro lado da rua; pai apresentava lesao em uma das maos e vestigios de sangue nos pes","resumo=Crianca de 11 anos com TEA agredida pelo proprio pai de 51 anos na Rua Epitacio Pessoa no Jardim Amanda; hematomas na cabeca e nos bracos e manchas de sangue nas roupas ao retornar da residencia do pai; pai conduzido a Delegacia de Policia e permaneceu preso; crianca encaminhada ao Hospital Municipal Mario Covas para avaliacao medica | tipo_abrangencia=local | polaridade_evento=negativo | tipo_origem_evento=seguranca","Jardim Amanda","alto","REVISAR","","REVISAR","media","2026-01-23","","","2026_01_23_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260123_003","2026-01-23","Tribuna Liberal","1o feminicidio de 2026 em Sumare - suspeito preso em Hortolandia","9","Sumare","nao_identificado","PRESSAO_SOCIAL","capital_humano","direta","SMIDS_EXT","alerta","R21 aplicada; suspeito capturado em territorio de Hortolandia; sinal de inicio de serie CH_VIOLENCIA_GENERO_2026 na regiao; corpo encaminhado ao IML de Americana","resumo=Yasmim Evely da Silva (25) espancada ate a morte pelo companheiro de 29 anos no Jardim Nova Esperanca I em Sumare na manha de 22/01; PM acionada as 6h14 como violencia domestica e constatou obito no local; suspeito fugiu e foi preso horas depois em Hortolandia; 1o feminicidio de 2026 em Sumare; caso registrado no 4o DP e na DDM de Sumare | tipo_abrangencia=regional | polaridade_evento=negativo | tipo_origem_evento=seguranca","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-23","","","2026_01_23_tribuna_liberal.csv","","","","","","","","","","","","","",""
"TL_20260123_004","2026-01-23","Tribuna Liberal","IPTU 2026 - carnes e isencoes Hortolandia","8","Hortolandia","nao_identificado","GOVERNANCA","renda_trabalho","contextual","GOV_MUNICIPAL","baixa","Isencao LOAS diretamente relevante para populacao vulneravel atendida pelo SMIDS; REFIS pode servir como indicador de stress economico se monitorado ao longo dos anos; segunda via disponivel online","resumo=Carnes do IPTU 2026 chegam ate fevereiro para 90 mil contribuintes de Hortolandia; cota unica com 5% de desconto vencendo em 10/03; parcelamento em ate 10x; REFIS prorrogado ate 31/03/2026; isencao prevista no Codigo Tributario Municipal para aposentados pensionistas pessoas carentes deficientes e beneficiarios da LOAS | tipo_abrangencia=local | polaridade_evento=positivo | tipo_origem_evento=administracao","nao_aplicavel","nao_aplicavel","REVISAR","","REVISAR","media","2026-01-23","","","2026_01_23_tribuna_liberal.csv","","","","","","","","","","","","","",""
